sensor,ts_ns,x,y,z,w
gyr,927633354698320,-0.17104226,-0.267559,-0.18753563,0.0
acc,927633356691314,0.79966336,2.8491,9.246407,0.0
gyr,927633356698476,-0.2144137,-0.2724459,-0.19181168,0.0
acc,927633358697968,0.8331822,2.7485435,9.217676,0.0
gyr,927633358697968,-0.25961772,-0.27305678,-0.1966986,0.0
acc,927633360696914,0.8595184,2.645593,9.212888,0.0
gyr,927633360696914,-0.31031954,-0.2761111,-0.20341812,0.0
acc,927633362695898,0.8810662,2.5330653,9.227253,0.0
rotVec,927633362695898,0.021379318,0.17846486,0.9835173,0.01967079
linAcc,927633362695898,0.53751206,-0.91777396,0.05424595,0.0
gyr,927633362695898,-0.35979962,-0.2742785,-0.20586158,0.0
acc,927633364693697,0.91458505,2.4253263,9.255983,0.0
gyr,927633364695039,-0.41355577,-0.2742785,-0.21197024,0.0
acc,927633366695117,0.91697925,2.360683,9.275137,0.0
gyr,927633366695117,-0.46853364,-0.2761111,-0.21380283,0.0
acc,927633368695585,0.92895025,2.2218192,9.330204,0.0
gyr,927633368695585,-0.4972443,-0.27122417,-0.21991149,0.0
acc,927633370696289,0.93373865,2.0925324,9.404425,0.0
rotVec,927633370696289,0.022866378,0.17573828,0.9839555,0.020614598
linAcc,927633370696289,0.5635038,-1.3082182,0.2137661,0.0
gyr,927633370696289,-0.5558874,-0.267559,-0.22296582,0.0
acc,927633372696640,0.93613285,1.958457,9.502586,0.0
gyr,927633372696640,-0.61208695,-0.25900686,-0.22785273,0.0
acc,927633374697343,0.94570965,1.8243817,9.607931,0.0
gyr,927633374697343,-0.6713409,-0.25167647,-0.2321288,0.0
acc,927633376686353,0.94570965,1.7046716,9.737218,0.0
gyr,927633376698125,-0.729984,-0.23640485,-0.23335053,0.0
acc,927633378699179,0.93373865,1.5921441,9.902418,0.0
rotVec,927633378699179,0.024304267,0.17181146,0.9845929,0.02161028
linAcc,927633378699179,0.5372182,-1.7360283,0.6863222,0.0
gyr,927633378699179,-0.784351,-0.22724187,-0.23640485,0.0
acc,927633380699687,0.91219085,1.4820108,10.079589,0.0
gyr,927633380699687,-0.8399397,-0.21135938,-0.23823744,0.0
acc,927633382700468,0.8834604,1.3838485,10.28549,0.0
gyr,927633382700468,-0.8918633,-0.19120082,-0.2406809,0.0
acc,927633384682994,0.842759,1.2976574,10.503363,0.0
gyr,927633384701289,-0.93828905,-0.16982053,-0.24190263,0.0
acc,927633386701601,0.82599956,1.2473791,10.620679,0.0
rotVec,927633386701601,0.025736682,0.16674528,0.98535967,0.024494724
linAcc,927633386701601,0.40871662,-1.9875302,1.3723478,0.0
gyr,927633386701601,-0.98654735,-0.1441642,-0.24373524,0.0
acc,927633388687056,0.78290397,1.163582,10.860099,0.0
gyr,927633388701718,-1.006095,-0.13255776,-0.2443461,0.0
acc,927633390702070,0.7374141,1.0893618,11.097125,0.0
gyr,927633390702070,-1.0409144,-0.10140363,-0.2443461,0.0
acc,927633392682017,0.6751649,1.0079589,11.329363,0.0
gyr,927633392701835,-1.0751228,-0.06536258,-0.24312437,0.0
acc,927633394701250,0.60333884,0.94331545,11.559206,0.0
rotVec,927633394701250,0.026250422,0.16126361,0.9862314,0.025547676
linAcc,927633394701250,0.17637533,-2.1892009,2.2761335,0.0
gyr,927633394701250,-1.1050552,-0.029932396,-0.24312437,0.0
acc,927633396697486,0.5243302,0.8858546,11.793838,0.0
gyr,927633396701093,-1.1313224,0.01038471,-0.24129178,0.0
acc,927633398701367,0.4429273,0.8403648,12.026075,0.0
gyr,927633398701367,-1.151481,0.045814894,-0.24007004,0.0
acc,927633400702343,0.34955344,0.79966336,12.246342,0.0
gyr,927633400702343,-1.1661417,0.076358154,-0.23823744,0.0
acc,927633402701835,0.2705448,0.7733272,12.46182,0.0
rotVec,927633402701835,0.026128747,0.1560947,0.98701036,0.027612695
linAcc,927633402701835,-0.15073219,-2.2625875,3.1464481,0.0
gyr,927633402701835,-1.1728612,0.11056661,-0.23335053,0.0
acc,927633404696510,0.20111294,0.7350199,12.665327,0.0
gyr,927633404701328,-1.1777482,0.13683382,-0.22968534,0.0
acc,927633406700937,0.1388637,0.7110779,12.880805,0.0
gyr,927633406700937,-1.1759156,0.16432275,-0.22296582,0.0
acc,927633408700039,0.10534488,0.7015011,12.976573,0.0
gyr,927633408700039,-1.1716396,0.17959438,-0.21991149,0.0
acc,927633410699335,0.045489833,0.6991069,13.160927,0.0
rotVec,927633410699335,0.025273833,0.15149719,0.98772246,0.02853697
linAcc,927633410699335,-0.35933387,-2.249918,3.8169575,0.0
gyr,927633410699335,-1.1588113,0.204029,-0.21319197,0.0
acc,927633412698789,-0.007182605,0.6895301,13.342886,0.0
gyr,927633412698789,-1.1435398,0.2321288,-0.20708331,0.0
acc,927633414698828,-0.05746084,0.6943185,13.503298,0.0
gyr,927633414698828,-1.1178834,0.258396,-0.19730948,0.0
acc,927633416693306,-0.107739076,0.6991069,13.656527,0.0
gyr,927633416698437,-1.0861185,0.28221974,-0.18875736,0.0
acc,927633418698203,-0.16280572,0.7015011,13.78342,0.0
rotVec,927633418698203,0.024058161,0.14709374,0.9883958,0.029299196
linAcc,927633418698203,-0.5446621,-2.1638398,4.412486,0.0
gyr,927633418698203,-1.0458013,0.30909783,-0.18020524,0.0
acc,927633420698046,-0.21787235,0.7230489,13.900735,0.0
gyr,927633420698046,-0.9957104,0.32742378,-0.16920967,0.0
acc,927633422697500,-0.25617957,0.7469909,13.996503,0.0
gyr,927633422697500,-0.9450085,0.3481932,-0.1600467,0.0
acc,927633424696289,-0.2825158,0.79008657,14.058752,0.0
gyr,927633424696289,-0.88208944,0.3659083,-0.14844026,0.0
acc,927633426695312,-0.29688102,0.81642276,14.092271,0.0
rotVec,927633426695312,0.022668488,0.14330073,0.9889365,0.030915093
linAcc,927633426695312,-0.64967597,-1.9768274,4.6984606,0.0
gyr,927633426695312,-0.816116,0.37934732,-0.13927728,0.0
acc,927633428694531,-0.29448682,0.8379706,14.106636,0.0
gyr,927633428694531,-0.7788532,0.3817908,-0.13622294,0.0
acc,927633430693906,-0.28491,0.8738836,14.123396,0.0
gyr,927633430693906,-0.70371675,0.3903429,-0.12583824,0.0
acc,927633432693710,-0.272939,0.91697925,14.089877,0.0
gyr,927633432693710,-0.6224717,0.38789943,-0.11728613,0.0
acc,927633434693515,-0.2657564,0.9672575,14.027628,0.0
rotVec,927633434693515,0.020981923,0.14047144,0.9893683,0.03127359
linAcc,927633434693515,-0.58674383,-1.7714293,4.6166267,0.0
gyr,927633434693515,-0.5369505,0.3866777,-0.11178834,0.0
acc,927633436690806,-0.23942018,1.0007763,13.955802,0.0
gyr,927633436693515,-0.44776422,0.3811799,-0.105068825,0.0
acc,927633438693984,-0.21787235,1.0342951,13.843274,0.0
gyr,927633438693984,-0.3567453,0.36957347,-0.099571034,0.0
acc,927633440694062,-0.19153613,1.0749966,13.702016,0.0
gyr,927633440694062,-0.26083946,0.3567453,-0.09407325,0.0
acc,927633442693984,-0.16519992,1.1133038,13.524845,0.0
rotVec,927633442693984,0.019566374,0.13891722,0.98956996,0.032718897
linAcc,927633442693984,-0.45581168,-1.5954596,4.1042013,0.0
gyr,927633442693984,-0.16432275,0.34330627,-0.09162979,0.0
acc,927633444694687,-0.12928689,1.1420342,13.340492,0.0
gyr,927633444694687,-0.06780604,0.3200934,-0.089186326,0.0
acc,927633446694921,-0.110133275,1.1731589,13.110648,0.0
gyr,927633446694921,0.027488936,0.29932398,-0.08979719,0.0
acc,927633448694101,-0.10055647,1.1779473,12.990938,0.0
gyr,927633448694101,0.124005646,0.2773328,-0.09101892,0.0
acc,927633450694804,-0.08619126,1.1827357,12.751518,0.0
rotVec,927633450694804,0.01828638,0.13888489,0.98959273,0.032906346
linAcc,927633450694804,-0.3514783,-1.524708,3.3297482,0.0
gyr,927633450694804,0.16982053,0.2657264,-0.09162979,0.0
acc,927633452694023,-0.08140286,1.1923125,12.488156,0.0
gyr,927633452694023,0.2602286,0.24495697,-0.095294975,0.0
acc,927633454693671,-0.08619126,1.1971009,12.203246,0.0
gyr,927633454693671,0.3463606,0.22235495,-0.096516706,0.0
acc,927633456693710,-0.079008654,1.1851299,11.906365,0.0
gyr,927633456693710,0.42943826,0.204029,-0.1001819,0.0
acc,927633458693554,-0.088585466,1.1827357,11.623849,0.0
rotVec,927633458693554,0.01734552,0.14011577,0.9894286,0.033134002
linAcc,927633458693554,-0.3341353,-1.5476174,2.2081566,0.0
gyr,927633458693554,0.50885075,0.18325958,-0.10323623,0.0
acc,927633460692734,-0.10295067,1.1731589,11.334151,0.0
gyr,927633460692734,0.57543504,0.16920967,-0.10629055,0.0
acc,927633462691367,-0.10295067,1.1659763,11.056423,0.0
gyr,927633462691367,0.6407976,0.1563815,-0.10934488,0.0
acc,927633464691562,-0.10055647,1.163582,10.773908,0.0
gyr,927633464691562,0.6963864,0.14538592,-0.11484267,0.0
acc,927633466691875,-0.093373865,1.1611878,10.481815,0.0
rotVec,927633466691875,0.016746592,0.14253637,0.98907644,0.033629283
linAcc,927633466691875,-0.32422757,-1.6149286,1.0791416,0.0
gyr,927633466691875,0.7501425,0.13194689,-0.11728613,0.0
acc,927633468692617,-0.08379706,1.1563994,10.199299,0.0
gyr,927633468692617,0.79351395,0.124005646,-0.119729586,0.0
acc,927633470693281,-0.08140286,1.1540052,10.067618,0.0
gyr,927633470693281,0.81306165,0.11789699,-0.12095132,0.0
acc,927633472692929,-0.076614454,1.1420342,9.773131,0.0
gyr,927633472692929,0.84482664,0.108123146,-0.122783914,0.0
acc,927633474693476,-0.076614454,1.1420342,9.502586,0.0
rotVec,927633474693476,0.016308863,0.14572698,0.9886066,0.03398245
linAcc,927633474693476,-0.29571247,-1.6944584,0.11766815,0.0
gyr,927633474693476,0.874759,0.1001819,-0.124005646,0.0
acc,927633476693945,-0.079008654,1.1492168,9.244013,0.0
gyr,927633476693945,0.8949176,0.092240654,-0.12583824,0.0
acc,927633478694882,-0.06943185,1.1492168,8.985439,0.0
gyr,927633478694882,0.9101892,0.0842994,-0.12705997,0.0
acc,927633480695000,-0.05267244,1.1659763,8.74123,0.0
gyr,927633480695000,0.91751957,0.077579886,-0.12705997,0.0
acc,927633482694531,-0.021547815,1.1755531,8.497022,0.0
gyr,927633482694531,0.9224065,0.073303826,-0.12767084,0.0
rotVec,927633482694531,0.01603937,0.1493001,0.98805684,0.034583125
linAcc,927633482694531,-0.23110703,-1.7286212,-0.86739254,0.0
acc,927633484691119,0.011971008,1.1875241,8.271967,0.0
gyr,927633484693867,0.91996306,0.07147124,-0.1301143,0.0
acc,927633486694375,0.04070143,1.2210429,8.049306,0.0
gyr,927633486694375,0.9101892,0.06658431,-0.13133603,0.0
acc,927633488695195,0.079008654,1.2330139,7.85777,0.0
gyr,927633488695195,0.8979719,0.06169739,-0.1337795,0.0
acc,927633490696210,0.09816227,1.2473791,7.7811556,0.0
rotVec,927633490696210,0.015817607,0.15292387,0.9874913,0.035000265
linAcc,927633490696210,-0.10321481,-1.7253032,-1.5619164,0.0
gyr,927633490696210,0.88208944,0.061086524,-0.13439035,0.0
acc,927633492696054,0.10295067,1.2761095,7.6351094,0.0
gyr,927633492696054,0.8698721,0.059253927,-0.1386664,0.0
acc,927633494695859,0.11971009,1.3096284,7.4866686,0.0
gyr,927633494695859,0.8472701,0.05497787,-0.14049901,0.0
acc,927633496695507,0.1316811,1.3455414,7.36217,0.0
gyr,927633496695507,0.8197812,0.04886922,-0.14538592,0.0
acc,927633498695546,0.12689269,1.3718776,7.252037,0.0
rotVec,927633498695546,0.015304905,0.1531194,0.9874519,0.035482734
linAcc,927633498695546,-0.0629594,-1.6042663,-2.0901747,0.0
gyr,927633498695546,0.7855727,0.0421497,-0.14966199,0.0
acc,927633500695625,0.11492168,1.4101849,7.1634517,0.0
gyr,927633500695625,0.75686204,0.036651913,-0.15393804,0.0
acc,927633502696210,0.090979666,1.460463,7.101202,0.0
gyr,927633502696210,0.72021013,0.032375857,-0.15821409,0.0
acc,927633504697187,0.06943185,1.496376,7.029376,0.0
gyr,927633504697187,0.68111473,0.02687807,-0.16065755,0.0
acc,927633506697656,0.038307227,1.532289,6.9958572,0.0
rotVec,927633506697656,0.014598817,0.15002269,0.98790985,0.036253154
linAcc,927633506697656,-0.13788924,-1.3849568,-2.36518,0.0
gyr,927633506697656,0.6407976,0.021380283,-0.16493362,0.0
acc,927633508697773,-0.01436521,1.5777789,6.969521,0.0
gyr,927633508697773,0.6010914,0.016493361,-0.16554448,0.0
acc,927633510697968,-0.035913024,1.5969325,6.9623384,0.0
gyr,927633510697968,0.55771995,0.01282817,-0.16676621,0.0
acc,927633512672838,-0.074220255,1.6256629,6.9719152,0.0
gyr,927633512697968,0.54000485,0.01038471,-0.16615535,0.0
acc,927633514698554,-0.12689269,1.6591818,6.9958572,0.0
rotVec,927633514698554,0.0139741395,0.1476164,0.98825705,0.036907434
linAcc,927633514698554,-0.29089713,-1.2121797,-2.3795776,0.0
gyr,927633514698554,0.5002986,0.008552114,-0.16737708,0.0
acc,927633516688424,-0.17477672,1.6927006,7.0245876,0.0
gyr,927633516699375,0.4605924,0.005497787,-0.16554448,0.0
acc,927633518699726,-0.21787235,1.7190368,7.062895,0.0
gyr,927633518699726,0.42271876,0.0012217305,-0.16310102,0.0
acc,927633520700507,-0.24660277,1.7405846,7.1059904,0.0
gyr,927633520700507,0.3866777,-0.0036651916,-0.16187929,0.0
acc,927633522700976,-0.2681506,1.7669208,7.16824,0.0
rotVec,927633522700976,0.013565444,0.14678164,0.9883574,0.037692484
linAcc,927633522700976,-0.42260423,-1.0884628,-2.212235,0.0
gyr,927633522700976,0.35002577,-0.007941248,-0.15882497,0.0
acc,927633524692330,-0.2896984,1.7812861,7.228095,0.0
gyr,927633524700937,0.31764993,-0.014049901,-0.1563815,0.0
acc,927633526701250,-0.29927522,1.7932571,7.290344,0.0
gyr,927633526701250,0.28527406,-0.018936822,-0.15393804,0.0
acc,927633528701992,-0.30166942,1.8243817,7.381324,0.0
gyr,927633528701992,0.258396,-0.023823744,-0.15271631,0.0
acc,927633530702382,-0.2896984,1.8459295,7.457938,0.0
rotVec,927633530702382,0.013349706,0.1467278,0.98834413,0.0383254
linAcc,927633530702382,-0.43818486,-1.0083784,-1.9229612,0.0
gyr,927633530702382,0.23273966,-0.029321533,-0.14782938,0.0
acc,927633532702929,-0.28491,1.8555063,7.503428,0.0
gyr,927633532702929,0.21930063,-0.03359759,-0.14721853,0.0
acc,927633534703046,-0.28491,1.8698715,7.5944076,0.0
gyr,927633534703046,0.19608775,-0.03481932,-0.14538592,0.0
acc,927633536703671,-0.2825158,1.8986019,7.6734166,0.0
gyr,927633536703671,0.17470746,-0.03970624,-0.14355333,0.0
acc,927633538703593,-0.2681506,1.9321208,7.7548194,0.0
rotVec,927633538703593,0.013325963,0.14707522,0.9882693,0.03892403
linAcc,927633538703593,-0.41416925,-0.92884445,-1.6240897,0.0
gyr,927633538703593,0.15454891,-0.044593163,-0.13988814,0.0
acc,927633540703710,-0.2681506,1.9560628,7.833828,0.0
gyr,927633540703710,0.13805555,-0.048258353,-0.13927728,0.0
acc,927633542703242,-0.272939,1.9656396,7.9224133,0.0
gyr,927633542703242,0.12522738,-0.05009095,-0.13561209,0.0
acc,927633544689791,-0.29209262,1.9895816,7.9966335,0.0
gyr,927633544702773,0.10995574,-0.059253927,-0.13439035,0.0
acc,927633546704023,-0.30406362,2.0039468,8.066066,0.0
rotVec,927633546704023,0.01347912,0.14752539,0.988169,0.03970606
linAcc,927633546704023,-0.450418,-0.8657775,-1.3101625,0.0
gyr,927633546704023,0.0983493,-0.06291912,-0.13133603,0.0
acc,927633548705507,-0.32321724,2.030283,8.121132,0.0
gyr,927633548705507,0.08735373,-0.06719518,-0.12767084,0.0
acc,927633550705976,-0.33518824,2.054225,8.159439,0.0
gyr,927633550705976,0.07880162,-0.070249505,-0.12339478,0.0
acc,927633552706484,-0.34715924,2.054225,8.185776,0.0
gyr,927633552706484,0.07452556,-0.07147124,-0.12156218,0.0
acc,927633554706445,-0.36870706,2.0590134,8.231265,0.0
rotVec,927633554706445,0.013686936,0.14785653,0.98809516,0.040239844
linAcc,927633554706445,-0.51726353,-0.81722,-1.1429338,0.0
gyr,927633554706445,0.06414085,-0.07452556,-0.115453534,0.0
acc,927633556696978,-0.39504328,2.0494366,8.267179,0.0
gyr,927633556705781,0.05497787,-0.07269296,-0.11056661,0.0
acc,927633558705898,-0.4213795,2.0374656,8.298303,0.0
gyr,927633558705898,0.047036625,-0.069027774,-0.103847094,0.0
acc,927633560705195,-0.44532153,2.0254946,8.331821,0.0
gyr,927633560705195,0.040317107,-0.06047566,-0.0983493,0.0
acc,927633562705390,-0.47405192,1.9991584,8.355764,0.0
rotVec,927633562705390,0.0139095625,0.14805481,0.98804224,0.040729318
linAcc,927633562705390,-0.62533057,-0.881073,-1.0171633,0.0
gyr,927633562705390,0.029932396,-0.050701816,-0.08979719,0.0
acc,927633564705312,-0.50038815,1.9608512,8.374918,0.0
gyr,927633564705312,0.02443461,-0.036651913,-0.0842994,0.0
acc,927633566705039,-0.5315128,1.9129672,8.3821,0.0
gyr,927633566705039,0.014049901,-0.022602014,-0.07513642,0.0
acc,927633568705156,-0.5554548,1.8698715,8.389283,0.0
gyr,927633568705156,0.0030543262,-0.005497787,-0.069027774,0.0
acc,927633570704375,-0.56982,1.8363527,8.4108305,0.0
rotVec,927633570704375,0.013979421,0.14812516,0.988017,0.04105987
linAcc,927633570704375,-0.721429,-1.0453151,-0.9616499,0.0
gyr,927633570704375,-0.008552114,0.005497787,-0.058643065,0.0
acc,927633572703515,-0.5722142,1.8124107,8.420407,0.0
gyr,927633572703515,-0.018936822,0.021380283,-0.052534413,0.0
acc,927633574702578,-0.5770026,1.7717092,8.420407,0.0
gyr,927633574702578,-0.02687807,0.025045475,-0.04886922,0.0
acc,927633576702070,-0.5602432,1.7357962,8.42759,0.0
gyr,927633576702070,-0.040927973,0.037873644,-0.040317107,0.0
acc,927633578701914,-0.5291186,1.7190368,8.439561,0.0
rotVec,927633578701914,0.013857147,0.14803752,0.9880242,0.04124579
linAcc,927633578701914,-0.6778908,-1.1609058,-0.9334955,0.0
gyr,927633578701914,-0.056199603,0.048258353,-0.03481932,0.0
acc,927633580702773,-0.50038815,1.6950948,8.480263,0.0
gyr,927633580702773,-0.073303826,0.058643065,-0.029321533,0.0
acc,927633582703203,-0.47405192,1.673547,8.494628,0.0
gyr,927633582703203,-0.08857546,0.06780604,-0.02321288,0.0
acc,927633584703671,-0.4381389,1.6376339,8.525752,0.0
gyr,927633584703671,-0.103847094,0.076358154,-0.021991149,0.0
acc,927633586704843,-0.40701428,1.6256629,8.576031,0.0
rotVec,927633586704843,0.0135825565,0.14773098,0.9880699,0.0413412
linAcc,927633586704843,-0.5504491,-1.2482749,-0.7989521,0.0
gyr,927633586704843,-0.12034045,0.081855945,-0.019547688,0.0
acc,927633588705625,-0.39504328,1.6136919,8.645462,0.0
gyr,927633588705625,-0.1386664,0.08674286,-0.018325957,0.0
acc,927633590707109,-0.3878607,1.5945383,8.702923,0.0
gyr,927633590707109,-0.15577064,0.09773844,-0.017104227,0.0
acc,927633592708125,-0.39264908,1.5777789,8.75799,0.0
gyr,927633592708125,-0.17165314,0.100792766,-0.017104227,0.0
acc,927633594710117,-0.40222588,1.5729905,8.78672,0.0
rotVec,927633594710117,0.013184683,0.14716735,0.9881583,0.041366152
linAcc,927633594710117,-0.538358,-1.2899636,-0.5917311,0.0
gyr,927633594710117,-0.17959438,0.103847094,-0.018325957,0.0
acc,927633596711093,-0.4141969,1.5490485,8.844181,0.0
gyr,927633596711093,-0.19730948,0.10995574,-0.019547688,0.0
acc,927633598711757,-0.4405331,1.5227122,8.887277,0.0
gyr,927633598711757,-0.21135938,0.11301007,-0.021380283,0.0
acc,927633600711835,-0.46686932,1.5035586,8.932767,0.0
gyr,927633600711835,-0.23151793,0.1142318,-0.02321288,0.0
acc,927633602711835,-0.50757074,1.4820108,8.9758625,0.0
rotVec,927633602711835,0.012714099,0.14637521,0.98827773,0.04147121
linAcc,927633602711835,-0.6349533,-1.3655779,-0.4073887,0.0
gyr,927633602711835,-0.24923302,0.1160644,-0.02443461,0.0
acc,927633604710898,-0.5602432,1.4532804,9.02614,0.0
gyr,927633604710898,-0.26450464,0.11789699,-0.02443461,0.0
acc,927633606710859,-0.61052144,1.4317327,9.078813,0.0
gyr,927633606710859,-0.28099802,0.116675265,-0.028099801,0.0
gyr,927633608710781,-0.29932398,0.1160644,-0.02687807,0.0
acc,927633608710781,-0.6512229,1.4101849,9.131485,0.0
acc,927633610710507,-0.7086837,1.400608,9.172187,0.0
gyr,927633610710507,-0.3145956,0.116675265,-0.026267206,0.0
rotVec,927633610710507,0.01209206,0.1451384,0.9884653,0.041533068
linAcc,927633610710507,-0.82488346,-1.4230498,-0.21843815,0.0
acc,927633612709960,-0.7469909,1.3838485,9.224859,0.0
gyr,927633612709960,-0.3304781,0.11728613,-0.02565634,0.0
acc,927633614709687,-0.7613561,1.3790601,9.25359,0.0
gyr,927633614709687,-0.3378085,0.1160644,-0.023823744,0.0
acc,927633616709960,-0.78050977,1.3623008,9.303867,0.0
gyr,927633616709960,-0.35063666,0.1142318,-0.02076942,0.0
acc,927633618709960,-0.78769237,1.3455414,9.346964,0.0
rotVec,927633618709960,0.011255024,0.14332443,0.98873615,0.04161927
linAcc,927633618709960,-0.8889596,-1.4430479,-0.054306984,0.0
gyr,927633618709960,-0.36163223,0.1142318,-0.02076942,0.0
acc,927633620709921,-0.78050977,1.316811,9.387665,0.0
gyr,927633620709921,-0.37812558,0.1142318,-0.017104227,0.0
gyr,927633622709882,-0.38973203,0.11178834,-0.015882496,0.0
acc,927633622709882,-0.7565677,1.2808979,9.43076,0.0
acc,927633624709804,-0.7230489,1.2641385,9.483433,0.0
gyr,927633624709804,-0.4025602,0.10995574,-0.017715093,0.0
acc,927633626711210,-0.7062895,1.2306197,9.55047,0.0
rotVec,927633626711210,0.010200611,0.14089172,0.989085,0.041910104
linAcc,927633626711210,-0.7883611,-1.5109549,0.13519382,0.0
gyr,927633626711210,-0.4129449,0.10629055,-0.015882496,0.0
acc,927633628711953,-0.6895301,1.1994951,9.61272,0.0
gyr,927633628711953,-0.42332962,0.10262536,-0.015882496,0.0
acc,927633630712812,-0.6679823,1.1683705,9.674969,0.0
